T,E,C,target
37,0.4187,0.557349816,0.276140468
25,0.4188,0.63985459,0.268730379
37,0.4254,0.638903246,0.274812472
37,0.4281,0.63533958,0.274982556
73,0.4281,0.577075834,0.293560213
31,0.4281,0.583971592,0.273068746
37,0.4289,0.521351517,0.27721929
37,0.4348,0.514577645,0.277571335
37,0.4352,0.503226059,0.277806075
37,0.4372,0.517386206,0.277606821
37,0.4398,0.539644577,0.277273253
37,0.4404,0.609404808,0.275945177
31,0.4415,0.481294571,0.275558264
37,0.442,0.577137277,0.276629775
49,0.442,0.455022337,0.284810451
37,0.442,0.510977947,0.277910603
49,0.4525,0.552290063,0.283320508
61,0.4541,0.502111139,0.290168428
37,0.4541,0.644989279,0.275769219
37,0.4541,0.434332763,0.279847476
19,0.4669,0.624042118,0.267929159
37,0.4682,0.588888028,0.27738325
37,0.4689,0.635091969,0.276514962
61,0.4726,0.527801994,0.290363726
61,0.4726,0.496606673,0.29096766
37,0.4728,0.523320899,0.278824844
37,0.4728,0.477758645,0.279706918
37,0.4781,0.468469062,0.280085202
37,0.4785,0.527089084,0.278965309
25,0.4785,0.44377652,0.274761658
31,0.4786,0.506318257,0.27646289
25,0.4791,0.593851883,0.271878701
25,0.4815,0.614584576,0.271567181
25,0.4848,0.521080693,0.27350095
37,0.4885,0.606815589,0.277796239
25,0.4915,0.623036351,0.271777971
61,0.4916,0.459338868,0.292400544
49,0.4916,0.446588212,0.286830831
61,0.4948,0.462801401,0.292453323
43,0.4951,0.607019827,0.280947679
49,0.4956,0.520407522,0.285551474
73,0.4972,0.433750186,0.298922168
31,0.4972,0.522648862,0.276843146
49,0.4972,0.447013162,0.287032277
37,0.4978,0.473484343,0.280725704
61,0.5009,0.40861301,0.293730789
37,0.5022,0.52687353,0.279856845
49,0.5038,0.515355343,0.285956303
37,0.5061,0.559624544,0.279368816
61,0.5061,0.488988401,0.292369438
37,0.5061,0.560985893,0.27934246
37,0.5066,0.635091969,0.277926506
25,0.5067,0.514312666,0.274451945
37,0.5116,0.618259759,0.278439581
37,0.5151,0.565954398,0.279583245
37,0.5152,0.617369101,0.278591613
37,0.5164,0.637782332,0.278241348
37,0.5195,0.517970383,0.280676946
37,0.5212,0.500817487,0.281072672
24,0.526,0.536962068,0.274251366
49,0.5263,0.570511385,0.285730929
37,0.5268,0.63294696,0.278724351
60,0.5277,0.479653076,0.29287419
37,0.5314,0.651201493,0.278543178
13,0.5325,0.636040776,0.267244748
37,0.5384,0.605594537,0.279688208
25,0.5408,0.566991481,0.274708851
61,0.5411,0.489934609,0.293661571
48,0.5422,0.47927703,0.287607809
49,0.545,0.50941744,0.287613848
37,0.545,0.537927738,0.281245334
49,0.5455,0.499054194,0.287833199
49,0.5464,0.450284488,0.288811065
61,0.5464,0.411399585,0.295380429
25,0.5469,0.58512072,0.274586267
25,0.5484,0.537793579,0.27555867
37,0.5518,0.461038966,0.282988484
36,0.5525,0.537518683,0.281049351
49,0.5525,0.475870455,0.28854412
49,0.5525,0.534589929,0.287407326
53,0.5525,0.497676281,0.290060819
61,0.5525,0.4457015,0.294944746
49,0.5525,0.435637979,0.289323011
37,0.5539,0.484328028,0.28261624
25,0.5542,0.631801242,0.273955866
37,0.5571,0.554804658,0.281371643
37,0.5616,0.601608817,0.280634013
49,0.5651,0.584181377,0.286919011
37,0.5657,0.65855376,0.279685083
37,0.5671,0.622876758,0.280428199
49,0.5682,0.502682011,0.288612887
61,0.569,0.424343973,0.295976007
25,0.5704,0.56526285,0.275850585
49,0.5714,0.479676058,0.289178089
61,0.5721,0.473321679,0.295143879
37,0.5721,0.510917973,0.2827829
25,0.5723,0.483869921,0.27749747
49,0.5731,0.562835513,0.287631793
49,0.5734,0.511872664,0.288629654
37,0.5746,0.474807403,0.283575596
37,0.5765,0.524957376,0.282675844
73,0.5766,0.547084687,0.299700894
49,0.5766,0.495715947,0.289062256
37,0.5767,0.441804417,0.284293152
31,0.5782,0.458376307,0.281120206
49,0.5797,0.45535554,0.289959692
60,0.5851,0.553528227,0.293593126
37,0.5856,0.470954362,0.284062046
25,0.5865,0.614584576,0.275498536
37,0.59,0.483676266,0.283980496
39,0.5904,0.507175865,0.284509953
61,0.5904,0.473068143,0.295833967
37,0.5936,0.579745888,0.282255401
19,0.594,0.661033438,0.271971828
25,0.5942,0.617381737,0.275732683
49,0.5949,0.486392868,0.289927928
37,0.5963,0.545600863,0.283017532
37,0.597,0.554042873,0.282880306
73,0.5974,0.469970358,0.301972591
25,0.5993,0.535111153,0.277516373
37,0.5995,0.543012466,0.283187456
25,0.6015,0.633877041,0.275686661
61,0.604,0.473068143,0.296343171
61,0.6049,0.43741088,0.297067184
49,0.6073,0.465241391,0.29080169
49,0.6073,0.484459944,0.290429623
61,0.6077,0.476269379,0.296419729
37,0.6086,0.535087551,0.283681597
31,0.6095,0.604231632,0.279468402
49,0.6106,0.61273712,0.288069766
37,0.6119,0.566084385,0.283205063
61,0.6144,0.509041999,0.296036117
37,0.6151,0.558904826,0.283463871
43,0.6173,0.533622734,0.286943978
43,0.6201,0.634333764,0.285099073
49,0.6236,0.42637511,0.292164427
25,0.6238,0.630152154,0.276593719
49,0.6243,0.401721388,0.292667926
37,0.6244,0.468819714,0.285556102
37,0.625,0.48570666,0.285251639
49,0.6257,0.45431415,0.291702162
37,0.6258,0.505144084,0.284905289
43,0.6267,0.562604456,0.286734849
61,0.628,0.494748362,0.296822043
49,0.6298,0.402547402,0.292857863
49,0.6326,0.487848043,0.2913113
49,0.6333,0.542811192,0.290273436
38,0.6358,0.562944876,0.284645408
60,0.6358,0.490910371,0.296703675
61,0.6358,0.480794458,0.29738423
37,0.638,0.628335887,0.282977112
43,0.638,0.4974958,0.288418425
49,0.6387,0.539992065,0.290530198
25,0.6397,0.601251647,0.277748545
61,0.64,0.494624079,0.297273746
31,0.6401,0.481628905,0.282987669
37,0.6421,0.573023581,0.284201455
61,0.6421,0.465547849,0.297915282
37,0.6427,0.499049547,0.285656039
49,0.643,0.543601863,0.290621311
37,0.6454,0.630339102,0.283215398
61,0.649,0.438340941,0.298700347
73,0.651,0.415459988,0.305034762
61,0.6517,0.492781946,0.297747475
19,0.6528,0.556784266,0.276191625
61,0.6551,0.50974661,0.297546344
36,0.656,0.555775591,0.284571095
61,0.6579,0.537150154,0.297120655
37,0.6581,0.536127586,0.285514816
49,0.6595,0.59661479,0.290212779
61,0.6595,0.475735049,0.298369542
61,0.6611,0.553801497,0.296918102
49,0.6613,0.563592557,0.290919475
61,0.6616,0.449310306,0.298959746
61,0.6622,0.563102737,0.296779217
49,0.6626,0.572798385,0.290789927
61,0.663,0.484379091,0.298333241
49,0.663,0.489921108,0.292409387
37,0.663,0.571588702,0.285011761
49,0.6664,0.500301732,0.292335722
37,0.6669,0.554838747,0.285482057
37,0.6676,0.608122577,0.284476705
61,0.668,0.480817789,0.298589394
49,0.6688,0.542868292,0.291601503
25,0.6699,0.57787467,0.27933185
49,0.67,0.556186329,0.291388599
37,0.6719,0.608485116,0.284630685
37,0.6736,0.580425708,0.285237558
25,0.6764,0.584940718,0.279438423
37,0.6767,0.574736871,0.285463761
37,0.6768,0.634887616,0.284303002
25,0.6777,0.554276392,0.280080751
49,0.6791,0.467857166,0.293439347
19,0.6793,0.622191518,0.275917556
25,0.6795,0.586828977,0.279517935
31,0.6796,0.657135796,0.281068838
48,0.68,0.521717751,0.291945603
61,0.6812,0.43578681,0.29995541
37,0.6824,0.514428627,0.28684473
37,0.6828,0.529926068,0.28655968
42,0.6829,0.459585078,0.290348776
49,0.6829,0.461983223,0.293695343
37,0.6829,0.482843373,0.287474934
37,0.6836,0.674902457,0.283782927
37,0.6843,0.43588684,0.288436419
37,0.6848,0.686250629,0.283608159
61,0.6849,0.451768447,0.299784543
61,0.6849,0.420428519,0.300391276
38,0.6849,0.608643475,0.285599071
37,0.6852,0.53882717,0.286477217
31,0.6859,0.634300337,0.281746808
37,0.686,0.491711361,0.28741932
49,0.6865,0.483825377,0.293407274
49,0.6865,0.471894026,0.293638262
61,0.6883,0.509222278,0.298799552
43,0.6883,0.544440617,0.289392891
37,0.6889,0.541506066,0.286563887
61,0.6891,0.502356556,0.298962424
49,0.6903,0.515191014,0.29294232
61,0.6903,0.439806229,0.300218313
49,0.6904,0.479793946,0.293631343
37,0.6908,0.514015388,0.287167239
48,0.6909,0.436261845,0.294008121
49,0.691,0.533927957,0.292605787
61,0.6913,0.460015134,0.299864515
49,0.6918,0.437932036,0.294494197
49,0.6918,0.522166878,0.292863431
61,0.6926,0.501381875,0.299112339
37,0.6928,0.413372702,0.289190539
37,0.6932,0.441222257,0.288666355
36,0.6933,0.491165946,0.287218489
61,0.6933,0.553956883,0.298120709
37,0.6937,0.505320094,0.287444158
37,0.6941,0.581749814,0.285979474
37,0.6942,0.495939155,0.287644491
37,0.6943,0.624797755,0.285153565
37,0.6945,0.486820519,0.287832258
61,0.6947,0.474646772,0.299708551
73,0.6948,0.479412559,0.305436593
37,0.6951,0.600705407,0.28564994
19,0.6952,0.649827497,0.27597785
37,0.6954,0.424537183,0.289071745
43,0.6954,0.537874083,0.289785852
37,0.6956,0.513712817,0.287352816
37,0.696,0.559658587,0.286478294
37,0.6961,0.470018364,0.28821745
37,0.6961,0.472094433,0.288177258
61,0.6961,0.438928741,0.300452461
37,0.6965,0.492377109,0.287799567
49,0.6969,0.434411907,0.294753297
49,0.6969,0.403912293,0.295343762
49,0.6979,0.439337167,0.294695387
61,0.6982,0.573000047,0.297935501
37,0.6983,0.587428043,0.286026799
49,0.6988,0.454148651,0.294442338
61,0.6988,0.410858849,0.301096979
61,0.6994,0.419786491,0.300946607
61,0.6998,0.498585162,0.299436061
60,0.7014,0.533387219,0.298337495
24,0.7039,0.504687369,0.281537035
61,0.7084,0.434890801,0.300991165
49,0.7085,0.417679815,0.295511548
61,0.7085,0.479654368,0.300128298
49,0.7085,0.501801674,0.293882969
61,0.7089,0.429525988,0.301113747
61,0.7112,0.433062662,0.301131393
61,0.7161,0.426142539,0.301448829
61,0.7178,0.443021437,0.301185708
61,0.7182,0.431348082,0.301426678
25,0.7246,0.475326429,0.283365208
43,0.7246,0.614379271,0.289398022
61,0.7246,0.501799079,0.300302389
37,0.7266,0.494222509,0.288890829
37,0.7266,0.511547435,0.288555423
49,0.7266,0.53227398,0.293970724
25,0.7266,0.55609766,0.28187638
49,0.7266,0.461716602,0.295336697
49,0.7266,0.488081404,0.294826281
49,0.7276,0.552918542,0.293608492
49,0.7284,0.466576159,0.295310012
43,0.7293,0.535571694,0.291099692
49,0.7293,0.469395816,0.295289122
25,0.7375,0.612378518,0.281194908
61,0.7448,0.415935229,0.30272101
61,0.7448,0.404856992,0.302935482
25,0.7459,0.566261452,0.282402232
61,0.7459,0.504182828,0.301053744
49,0.7467,0.440494373,0.296500128
73,0.7467,0.6084173,0.304882306
61,0.7468,0.409616071,0.30291823
60,0.7491,0.414528216,0.302424534
61,0.753,0.463262358,0.302111789
49,0.7539,0.475878163,0.296084685
37,0.7539,0.520754095,0.289399337
37,0.754,0.58755956,0.288109744
37,0.7561,0.530401309,0.28929494
61,0.7561,0.481890573,0.30186722
37,0.7587,0.506763255,0.289849915
37,0.7587,0.493710712,0.290102609
61,0.7591,0.490859463,0.301805909
49,0.7591,0.488444582,0.296036098
27,0.7591,0.464237497,0.285841045
61,0.7615,0.492349509,0.301866921
60,0.7621,0.431517716,0.302582361
61,0.7629,0.504569303,0.301682767
37,0.7681,0.411447072,0.292047162
37,0.7705,0.498856929,0.290444789
73,0.771,0.488328954,0.308117014
25,0.772,0.594625502,0.282830333
49,0.772,0.470505936,0.296866381
61,0.7723,0.448721828,0.30311591
61,0.7735,0.473907375,0.302673254
61,0.7794,0.473876676,0.302894753
61,0.7794,0.438961033,0.303570711
39,0.7813,0.51854663,0.291437396
61,0.7817,0.501037379,0.302455044
61,0.7824,0.401749993,0.304403432
49,0.7866,0.413660395,0.298513542
9,0.7866,0.574553237,0.276010157
37,0.7895,0.496802285,0.291195954
37,0.7895,0.504373456,0.291049378
60,0.7902,0.447691121,0.303321354
61,0.7902,0.440862461,0.303938268
61,0.7902,0.497984586,0.302832398
25,0.7916,0.642132052,0.282644472
61,0.794,0.484972455,0.303226587
37,0.7952,0.499109952,0.291364695
45,0.7952,0.51030168,0.295025734
49,0.7956,0.404177638,0.299034099
18,0.7971,0.494731048,0.282311052
61,0.7971,0.446557398,0.304086362
37,0.7974,0.605863059,0.289380353
61,0.7974,0.403044409,0.304939995
37,0.7974,0.408403829,0.293203114
37,0.7996,0.558872911,0.290372441
73,0.7996,0.50440582,0.308876596
61,0.8,0.416513972,0.304776575
61,0.8,0.450546633,0.304117712
61,0.8,0.5336989,0.302507904
61,0.8,0.49265909,0.303302425
61,0.3982,0.509930465,0.287924069
37,0.4722,0.609987523,0.277124535
61,0.5222,0.502627819,0.29270819
25,0.7233,0.572589839,0.281433538
61,0.7136,0.483431979,0.300246116
61,0.7657,0.459745368,0.302655384
37,0.768,0.553212624,0.289298872
61,0.7868,0.484225949,0.302971461
61,0.5411,0.478604737,0.293880914
61,0.6118,0.454423586,0.296996168
36,0.7043,0.504173151,0.287378529
25,0.4712,0.640692735,0.270676086
61,0.7431,0.46217104,0.301762246
61,0.4507,0.507340361,0.28993989
49,0.5649,0.553162506,0.28751204
31,0.5947,0.602785863,0.278942257
61,0.6542,0.526702797,0.297184379
60,0.7093,0.544587987,0.298416439
49,0.552,0.560377349,0.286889367
37,0.6182,0.54498112,0.283849499
61,0.746,0.519185799,0.300767034
49,0.4684,0.57555506,0.283465423
73,0.625,0.441338063,0.30356029
37,0.4994,0.450514699,0.281230297
49,0.709,0.55114899,0.292946338
37,0.4731,0.583720381,0.277666757
61,0.6174,0.510739464,0.296115579
37,0.6185,0.599402922,0.282807139
37,0.4859,0.571633901,0.27838
49,0.419,0.548539642,0.282138826
61,0.7174,0.468480693,0.300677846
25,0.3667,0.637014402,0.266834663
37,0.3229,0.623782094,0.271267462
61,0.7118,0.490112012,0.300049397
49,0.6008,0.498082048,0.289922533
49,0.7157,0.538420632,0.293443614
19,0.2065,0.689700099,0.256908275
61,0.2354,0.499500415,0.282030519
49,0.7203,0.501756335,0.294325657
37,0.416,0.574544867,0.275706485
41,0.6606,0.472922157,0.288770915
61,0.7749,0.494164184,0.302333506
37,0.7858,0.619548167,0.288681091
61,0.5711,0.470841184,0.295154459
37,0.6757,0.561224624,0.285687914
37,0.6983,0.564971421,0.286461554
61,0.7624,0.505037141,0.301654989
24,0.6178,0.62487512,0.275986519
49,0.6619,0.580558267,0.290613488
61,0.7079,0.509346561,0.299530999
37,0.2527,0.524935515,0.270552716
25,0.3333,0.57132718,0.266855806
31,0.3429,0.436676049,0.272730337
37,0.4288,0.598325937,0.27572534
55,0.4425,0.538598933,0.286119431
61,0.4541,0.471148829,0.29076785
31,0.5698,0.635597024,0.277374749
37,0.5721,0.498872537,0.283016097
49,0.5995,0.562959147,0.288617855
61,0.6616,0.404856992,0.299820351
49,0.6791,0.479793946,0.293208254
61,0.7705,0.421800846,0.303569699
25,0.7859,0.556853475,0.284082027
49,0.5135,0.488782608,0.286833927
61,0.683,0.538842833,0.298027666
61,0.7991,0.512922033,0.302876442
37,0.3912,0.65388113,0.273242006
61,0.5271,0.462086845,0.293676516
37,0.7227,0.640921252,0.285904756
25,0.3987,0.607207934,0.268609836
49,0.5895,0.520207687,0.289071097
61,0.6639,0.483189808,0.298389962
61,0.7905,0.474118847,0.303305665
37,0.3441,0.52225596,0.274026742
49,0.6285,0.553990589,0.289877287
24,0.6436,0.625316782,0.276943958
37,0.7456,0.605147242,0.287454742
60,0.7222,0.440830848,0.300908146
37,0.7587,0.506444218,0.289856091
19,0.1972,0.684339782,0.256663844
37,0.7426,0.61225651,0.287204784
60,0.7715,0.419539586,0.303166205
37,0.4175,0.588031723,0.275501545
37,0.5985,0.542932382,0.283151564
61,0.6954,0.473389521,0.2997591
25,0.5599,0.676970563,0.273294816
61,0.7906,0.472465254,0.303341423
25,0.7047,0.567729849,0.280831215
61,0.618,0.507340361,0.29620385
61,0.7097,0.506073282,0.299661764
37,0.7467,0.493093261,0.289665265
43,0.5203,0.552633881,0.282944103
61,0.7686,0.495244437,0.302076711
49,0.6229,0.523332635,0.290261145
49,0.5636,0.468149892,0.289109189
49,0.5979,0.50919639,0.289598782
37,0.4278,0.56874352,0.276260607
49,0.7669,0.562504171,0.294894367
55,0.6627,0.602734815,0.29312239
37,0.7056,0.588888028,0.286271857
49,0.7103,0.436195457,0.295220484
49,0.5831,0.407886728,0.291005978
37,0.7245,0.565639465,0.287429588
37,0.4307,0.624659513,0.275286667
61,0.7003,0.484534509,0.299726799
49,0.719,0.539733862,0.293541747
55,0.4704,0.444985365,0.288976384
37,0.3771,0.532004366,0.275073584
49,0.5443,0.460550453,0.288533692
49,0.6667,0.570493262,0.290988064
49,0.6763,0.570493262,0.291347502
61,0.6801,0.513848363,0.298402972
49,0.5545,0.548539642,0.287212146
43,0.6665,0.628500216,0.286949294
61,0.7875,0.4746566,0.30318293
45,0.7858,0.588411787,0.293161592
61,0.7966,0.447299155,0.304053281
61,0.4179,0.536297674,0.288151203
40,0.4612,0.563181819,0.279072966
61,0.6662,0.459503197,0.298934645
37,0.7668,0.585184409,0.288634977
49,0.6775,0.552843234,0.291734132
37,0.3084,0.538265188,0.272380147
24,0.5233,0.684449733,0.271294949
73,0.5611,0.520677699,0.299631784
49,0.741,0.507620259,0.294987171
37,0.7741,0.613553196,0.288359087
49,0.7776,0.458924627,0.297300265
60,0.7981,0.496225782,0.302677522
49,0.6109,0.538744994,0.289513468
36,0.5977,0.598325937,0.281564492
19,0.1385,0.685680679,0.254440069
19,0.1427,0.613067105,0.256003104
19,0.1481,0.675063898,0.255005046
19,0.1503,0.648578057,0.255600176
13,0.1504,0.612724082,0.253389764
25,0.1518,0.592400577,0.259652202
13,0.1541,0.687031307,0.252089728
25,0.156,0.529819869,0.261021003
19,0.1571,0.621171178,0.256385369
13,0.1574,0.595904878,0.25397747
13,0.1595,0.527967185,0.255371353
25,0.1605,0.680980519,0.258263057
13,0.1617,0.635683518,0.253368363
49,0.1657,0.507655143,0.273446412
13,0.1658,0.577931451,0.254639939
25,0.1747,0.592414849,0.260509335
19,0.1765,0.611475114,0.257299447
13,0.1766,0.656257271,0.253527939
25,0.1801,0.513257339,0.262243989
19,0.1857,0.655655614,0.256788585
15,0.1864,0.643327518,0.255114609
19,0.188,0.602716451,0.257899589
25,0.189,0.594965345,0.260995371
37,0.1926,0.59519066,0.26694236
25,0.1928,0.692363511,0.259252045
13,0.1939,0.595081907,0.255360016
19,0.1958,0.638465486,0.257499541
37,0.1967,0.567509436,0.267631772
13,0.1972,0.664363476,0.254142299
37,0.2024,0.53646245,0.268446251
31,0.207,0.651265001,0.263487652
19,0.2088,0.585795248,0.259005962
31,0.2173,0.577465038,0.265302048
25,0.2192,0.678090519,0.260516821
31,0.2271,0.617349311,0.264896825
19,0.2349,0.596888108,0.25976843
19,0.2351,0.617454085,0.259377766
37,0.2429,0.625946115,0.268230249
37,0.2458,0.588682762,0.269060239
25,0.2487,0.657447032,0.262020998
37,0.2494,0.551523774,0.269914417
19,0.2499,0.597864796,0.260311144
25,0.2508,0.60108429,0.263190794
25,0.2509,0.653556151,0.262178696
19,0.2516,0.643440996,0.25949245
13,0.2525,0.5563653,0.258303631
25,0.2545,0.609076457,0.263174601
25,0.2545,0.640263801,0.262570821
13,0.2554,0.591880672,0.257724642
19,0.2576,0.561407683,0.261305244
25,0.2599,0.655874834,0.26247078
25,0.2604,0.493058048,0.265641593
25,0.2604,0.457325624,0.266333364
13,0.2647,0.603617295,0.25784563
25,0.2647,0.644093424,0.262878584
25,0.2701,0.567977412,0.264554355
37,0.2725,0.547014381,0.270866616
48,0.2725,0.559712523,0.275952631
25,0.2729,0.592386605,0.264186635
25,0.2767,0.599789798,0.264185589
25,0.2798,0.627871724,0.263757998
13,0.2825,0.605600942,0.258473685
37,0.2836,0.559357037,0.271043265
25,0.2842,0.67704816,0.262970697
49,0.2845,0.490105692,0.278234213
37,0.2868,0.561992873,0.271112049
25,0.2917,0.631219082,0.264138748
37,0.295,0.555605124,0.271542734
31,0.2961,0.575299063,0.268294369
19,0.2993,0.643766203,0.261272113
37,0.3025,0.55517904,0.271831794
25,0.3026,0.586170456,0.26541899
37,0.3036,0.54530843,0.272064072
37,0.3065,0.60940782,0.270931704
25,0.3071,0.645805441,0.264432959
25,0.3076,0.589509556,0.265541554
37,0.3086,0.580170701,0.271576355
31,0.3177,0.649476886,0.267667041
37,0.3179,0.529796266,0.272899797
37,0.3179,0.529796266,0.272899797
13,0.3194,0.606320541,0.259841345
25,0.321,0.663391832,0.264612927
25,0.3237,0.558086016,0.266752713
25,0.3253,0.694729975,0.264167227
19,0.3261,0.529215013,0.264493227
43,0.3276,0.488611627,0.276968585
49,0.3282,0.63626257,0.277040845
37,0.3315,0.512014088,0.27375326
37,0.3315,0.57096287,0.272612026
37,0.3317,0.533622734,0.27334241
13,0.3321,0.726254341,0.257994963
25,0.3321,0.643412023,0.265415331
25,0.3382,0.604027001,0.266406209
25,0.3394,0.630187673,0.265944674
19,0.3394,0.675406917,0.26216096
49,0.3415,0.502784887,0.280122911
25,0.349,0.543019421,0.267991668
49,0.35,0.572563492,0.279090268
49,0.3521,0.484762638,0.280868697
25,0.3633,0.533839288,0.268704807
25,0.3637,0.649486712,0.266480878
31,0.3676,0.606601045,0.270365436
25,0.3684,0.528423611,0.269000604
25,0.3696,0.698178543,0.265759121
37,0.3729,0.579745888,0.273992066
25,0.3734,0.593851883,0.267921137
25,0.3762,0.584400951,0.26820894
37,0.3772,0.522849324,0.275254568
25,0.3781,0.579005514,0.268384534
73,0.3781,0.50147773,0.2931517
25,0.3798,0.631448635,0.267432898
25,0.3836,0.63578681,0.26749119
25,0.3887,0.551905213,0.269306068
37,0.3898,0.53976886,0.275398773
25,0.391,0.553450715,0.269362263
37,0.3933,0.437596887,0.277507842
25,0.3938,0.563799989,0.26926674
25,0.3966,0.607641184,0.268522821
31,0.3998,0.635855842,0.271004686
37,0.4006,0.599044297,0.274655583
25,0.4022,0.631160699,0.268277162
61,0.4025,0.425437536,0.289720829
37,0.4049,0.523120382,0.276286449
49,0.4049,0.499893479,0.282552678
37,0.4049,0.637682074,0.274068564
37,0.4066,0.556264037,0.275708447
